title,url,duration,thumbnail
Face Mesh Detection with ml5.js,https://www.youtube.com/watch?v=R5UZsIwPbJA,1906,https://i9.ytimg.com/vi/R5UZsIwPbJA/hqdefault_custom_3.jpg?sqp=CIT5oroG-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAtMrZUjO_QmYAfpjWwHeHiMJA-7g
Hand Pose Detection with ml5.js,https://www.youtube.com/watch?v=vfNHdVbE-l4,956,https://i.ytimg.com/vi/vfNHdVbE-l4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBoO5FvLguwyYeTKJgucAJj330u3Q
Pose Estimation with ml5.js,https://www.youtube.com/watch?v=T99fNXTUUaQ,1286,https://i.ytimg.com/vi/T99fNXTUUaQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCf566bHj6ARUhF34K6SOubP5FKZA
Image Classification with ml5.js,https://www.youtube.com/watch?v=pbjR20eTLVs,1910,https://i.ytimg.com/vi/pbjR20eTLVs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDyQg8zV8xedWPC9_1ZEswKYNKSBA
Coding Challenge 185: Unfolding Fractals,https://www.youtube.com/watch?v=MazpwQNdJYQ,1864,https://i.ytimg.com/vi/MazpwQNdJYQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzv9sjkL2_u1BmejeKW6JjqC9o2A
ml5.js 1.0 and Guest Conductor Patt Vira,https://www.youtube.com/watch?v=2h8VArJ3gnQ,3314,https://i.ytimg.com/vi/2h8VArJ3gnQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBY4n9c1a0MvWDvRu5JUmm2LVGExQ
Collisions Without a Physics Library! (Coding Challenge 184),https://www.youtube.com/watch?v=dJNFPv9Mj-Y,1865,https://i.ytimg.com/vi/dJNFPv9Mj-Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCbQUvXzEoRYOwbelQvfnt7qcNMoQ
Coding Challenge 183: Paper Marbling Algorithm,https://www.youtube.com/watch?v=p7IGZTjC008,1930,https://i.ytimg.com/vi/p7IGZTjC008/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDvubc7LkRyEyTzUVV6wRKg1AxDsg
Coding Challenge 182: Apollonian Gasket Fractal,https://www.youtube.com/watch?v=6UlGLB_jiCs,3408,https://i.ytimg.com/vi/6UlGLB_jiCs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDubDgzvHQcdCTD3DqBNa3DuWzYQg
Coding Challenge 181: Weighted Voronoi Stippling,https://www.youtube.com/watch?v=Bxdt6T_1qgc,1739,https://i.ytimg.com/vi/Bxdt6T_1qgc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDrIGBRKMoFM-YNWoXRdbJE5SIgXg
Coding Challenge 180: Falling Sand,https://www.youtube.com/watch?v=L4u7Zy_b868,1380,https://i.ytimg.com/vi/L4u7Zy_b868/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCpIU94Es6Sh_oANtz66k4g787TvQ
Coding Challenge 179: Elementary Cellular Automata,https://www.youtube.com/watch?v=Ggxt06qSAe4,1301,https://i.ytimg.com/vi/Ggxt06qSAe4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAj-0Mq_eRCSOLwrYqGWb_5fYQLrw
I made a Discord Bot that says Choo Choo,https://www.youtube.com/watch?v=AvQcTjB3gPg,1995,https://i.ytimg.com/vi/AvQcTjB3gPg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBnxbml4j7AQBEqRNN6L6EQmAIxww
How to Set Up a Node.js Project,https://www.youtube.com/watch?v=wM3TEvQn2hw,1484,https://i.ytimg.com/vi/wM3TEvQn2hw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAlUlQV639_YZtdLGeNMHtee5rlzA
"Workflow: Terminal, Shell, Node.js, VSCode",https://www.youtube.com/watch?v=46WOuOrMwTQ,1410,https://i.ytimg.com/vi/46WOuOrMwTQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFMNNPOUsYOdAZenNRlA3s8LAZAA
Creative Coding for Beginners - Full Course!,https://www.youtube.com/watch?v=4JzDttgdILQ,18377,https://i.ytimg.com/vi/4JzDttgdILQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDI2aSvso49mtVx454gDSlBI7bBbQ
All aboard the new Coding Train website!,https://www.youtube.com/watch?v=5O2Yw_ldRjA,343,https://i.ytimg.com/vi/5O2Yw_ldRjA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmzJaJhFXczcnFb0AHGstFuRyRSQ
Coding Challenge 178: Climate Spiral,https://www.youtube.com/watch?v=rVBTxnRyOuE,2467,https://i.ytimg.com/vi/rVBTxnRyOuE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDIYs7Fl_UPo3k1gAS_segX3Fjdrw
Coding Challenge 177: Soft Body Physics,https://www.youtube.com/watch?v=IxdGyqhppis,1749,https://i.ytimg.com/vi/IxdGyqhppis/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD98J44256OLUCTEKNzDyXLeaXmBw
Coding Challenge 176: Buffon's Needle,https://www.youtube.com/watch?v=h5ZNcAPXxew,1504,https://i.ytimg.com/vi/h5ZNcAPXxew/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDoCtXdHQJewxooa535YZ-AbKvXQ
Coding Challenge: 3D on Apple II,https://www.youtube.com/watch?v=PHfKCxjsmos,2740,https://i.ytimg.com/vi/PHfKCxjsmos/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAGF-z3yAkqdgCfB8wdM8rFDXLOQg
Apple ][ Coding Challenge: Fractal Tree,https://www.youtube.com/watch?v=UNkHditYGls,2135,https://i.ytimg.com/vi/UNkHditYGls/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbS3Bdq7mi2u_mLTaenRP8hgYsVA
What was Coding like 40 years ago?,https://www.youtube.com/watch?v=7r83N3c2kPw,1745,https://i.ytimg.com/vi/7r83N3c2kPw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB7ATgc7pQuDoKXLK06oXmd3C3H7A
Coding Challenge 172: Horizontal Directional Drilling,https://www.youtube.com/watch?v=FfCBNL6lWK0,702,https://i.ytimg.com/vi/FfCBNL6lWK0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBuLL0LOtArUCA--Rvp4MyDomRCUg
Coding Challenge 171: Wave Function Collapse,https://www.youtube.com/watch?v=rI_y2GAlQFM,4717,https://i.ytimg.com/vi/rI_y2GAlQFM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC95EuN81Q_3AvubqWYtTcbj_ctqg
Coding Challenge 170: The Monty Hall Problem,https://www.youtube.com/watch?v=0zac-cDzJwA,1936,https://i.ytimg.com/vi/0zac-cDzJwA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD1QmjQvluOccPWpAxlT17C6s-rAw
Local Storage in JavaScript with p5.js,https://www.youtube.com/watch?v=_SRS8b4LcZ8,724,https://i.ytimg.com/vi/_SRS8b4LcZ8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAmSZQxcM42Pq2qFxAIyBpG4aqQ_A
The Anal Retentive Coder,https://www.youtube.com/watch?v=xZ7XEptRtpM,287,https://i.ytimg.com/vi/xZ7XEptRtpM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA7J5CHk2-92wMem5KAQnByemojBg
2.6 Mutual Attraction - The Nature of Code,https://www.youtube.com/watch?v=GjbKsOkN1Oc,1356,https://i.ytimg.com/vi/GjbKsOkN1Oc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDxuSQUY2DxXoMi0rRywQMUrWutlQ
Coding Challenge 169: Pi in the Sky Game,https://www.youtube.com/watch?v=_H9JIwWP7HQ,1901,https://i.ytimg.com/vi/_H9JIwWP7HQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDBxLf_bzPhO1R1Wu062-Lajnq2g
Coding Challenge 168: MandelBulb 3D Fractal,https://www.youtube.com/watch?v=NJCiUVGiNyA,1682,https://i.ytimg.com/vi/NJCiUVGiNyA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4LvN67kJGEQUmw7JM0dGqSJfWSA
Beginner's Guide to Machine Learning in JavaScript with ml5.js,https://www.youtube.com/watch?v=26uABexmOX4,91,https://i.ytimg.com/vi/26uABexmOX4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDXOkbjmziEJaaP8hgYqyw0AM8F2g
Coding Challenge 167: Ulam Spiral of Prime Numbers,https://www.youtube.com/watch?v=a35KWEjRvc0,1453,https://i.ytimg.com/vi/a35KWEjRvc0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDbyBg6zh09OR-OkhWBm03lhQ--MA
Coding Challenge 166: ASCII Text Images,https://www.youtube.com/watch?v=55iwMYv8tGI,1362,https://i.ytimg.com/vi/55iwMYv8tGI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDlMxUVOwc47T1CJF3wo3_w9Sof5g
Coding Challenge 165: Slide Puzzle,https://www.youtube.com/watch?v=uQZLzhrzEs4,1613,https://i.ytimg.com/vi/uQZLzhrzEs4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDrjLGy4MRw1W3E0MfnZgMwVyaxQg
Coding Challenge 164: Bending Time Slitscan,https://www.youtube.com/watch?v=hckvHFDGiJk,1707,https://i.ytimg.com/vi/hckvHFDGiJk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDSj20fCqc7Drjkp6kpS_1YUSTlQw
5.7 Path Following (Steering) - Nature of Code,https://www.youtube.com/watch?v=rlZYT-uvmGQ,941,https://i.ytimg.com/vi/rlZYT-uvmGQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBmPfEQmlnhTEn45WFsvV4_WA5VfA
5.6 Vector Dot Product (Scalar Projection) - The Nature of Code,https://www.youtube.com/watch?v=DHPfoqiE4yQ,821,https://i.ytimg.com/vi/DHPfoqiE4yQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAUL88CX1p6x1AAr29LXsqAZyjyuA
5.5 Wander Steering Behavior - The Nature of Code,https://www.youtube.com/watch?v=ujsR2vcJlLk,946,https://i.ytimg.com/vi/ujsR2vcJlLk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2QhyPOROUy8tf8LRaRVoZKTNAnw
Bézier curves (Coding Challenge 163),https://www.youtube.com/watch?v=enNfb6p3j_g,1379,https://i.ytimg.com/vi/enNfb6p3j_g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBwwyhunOdCFUAMy5lbLVSNI7YiMQ
5.4 Arrive Steering Behavior - The Nature of Code,https://www.youtube.com/watch?v=OxHJ-o_bbzs,527,https://i.ytimg.com/vi/OxHJ-o_bbzs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDSv1zY-n_L5d7zBdz3kKkXW7d_zg
"5.3 Flee, Pursue, Evade - The Nature of Code",https://www.youtube.com/watch?v=Q4MU7pkDYmQ,805,https://i.ytimg.com/vi/Q4MU7pkDYmQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBeYOtYCMsq2Up162hphkH8YM5FtQ
5.2 Seeking a Target - The Nature of Code,https://www.youtube.com/watch?v=p1Ws1ZhG36g,788,https://i.ytimg.com/vi/p1Ws1ZhG36g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvEvt8RbS9mdq-WK_vlApZOMCqZA
Coding Challenge 162: Self-Avoiding Walk,https://www.youtube.com/watch?v=m6-cm6GZ1iw,2307,https://i.ytimg.com/vi/m6-cm6GZ1iw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA4EFwmtNYYhTKBg7P_Ho40iqL2og
5.1 Autonomous Steering Agents Introduction - The Nature of Code,https://www.youtube.com/watch?v=P_xJMH8VvAE,619,https://i.ytimg.com/vi/P_xJMH8VvAE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBiFzrgsEdpDhT9L5cqsMhHDQ3MYQ
2.4: random() Function - p5.js Tutorial,https://www.youtube.com/watch?v=POn4cZ0jL-o,644,https://i.ytimg.com/vi/POn4cZ0jL-o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBybnVBkwbz0L_S_5BqTlwdIgAaMg
2.3: Incrementation Operators - p5.js Tutorial,https://www.youtube.com/watch?v=T26OJGjI8qI,253,https://i.ytimg.com/vi/T26OJGjI8qI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBTbwG_GtyioQHblJJWWGHlROlrUA
2.2: Variables in p5.js (Define Your Own) - p5.js Tutorial,https://www.youtube.com/watch?v=dRhXIIFp-ys,643,https://i.ytimg.com/vi/dRhXIIFp-ys/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwMUZ31kfKq_wAo4g9LsBzosMzmA
"2.1: Variables in p5.js (mouseX, mouseY) - p5.js Tutorial",https://www.youtube.com/watch?v=7A5tKW9HGoM,641,https://i.ytimg.com/vi/7A5tKW9HGoM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCJZ1kBLR7NjioU-AnZvJvraqjYdg
Machine Learning and the Computer Mouse (from the 2021 Computer Mouse Conference),https://www.youtube.com/watch?v=h279eYIROIM,1426,https://i.ytimg.com/vi/h279eYIROIM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmt7ErJ6k82BW2W2hA35HXOUie2w
4.4: Particle Systems with Image Textures - The Nature of Code,https://www.youtube.com/watch?v=pUhv2CA0omA,791,https://i.ytimg.com/vi/pUhv2CA0omA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAYETylYbrpbTyacoO1Gp7qAYzfFw
4.3: Particle Systems with Inheritance - The Nature of Code,https://www.youtube.com/watch?v=44RSr49m6LU,381,https://i.ytimg.com/vi/44RSr49m6LU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_MKOSqy06U34PXctYygTBX59USw
Coding Challenge 161: Estimating π from Random Numbers with Euclid's Algorithm,https://www.youtube.com/watch?v=EvS_a921dBo,1459,https://i.ytimg.com/vi/EvS_a921dBo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtQiRQZTRWX2h7RTk6f8XMnW8dPQ
4.2: Many Particle Systems (Emitters!) - The Nature of Code,https://www.youtube.com/watch?v=wDYD3JVtOys,495,https://i.ytimg.com/vi/wDYD3JVtOys/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXg_6o-gtj1D0QgIknXy8IgnqxCw
4.1: Particle System Simulation - The Nature of Code,https://www.youtube.com/watch?v=syR0klfncCk,586,https://i.ytimg.com/vi/syR0klfncCk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7LEaHWI50PM17nNvsY5pQ8U7Rmw
Guest Conductor: Twirling Tech Goddess,https://www.youtube.com/watch?v=4EOUgfZ-JUE,791,https://i.ytimg.com/vi/4EOUgfZ-JUE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAY10I_wKJI5e78djlgt9DshD9ARw
Coding Challenge 160: Spring Forces,https://www.youtube.com/watch?v=Rr-5HiXquhw,1963,https://i.ytimg.com/vi/Rr-5HiXquhw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAZELeZjNAU8ONpLg7pharDgLFUeQ
Coding Challenge #159: Simple Pendulum Simulation,https://www.youtube.com/watch?v=NBWMtlbbOag,1334,https://i.ytimg.com/vi/NBWMtlbbOag/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCaCEzF-zdTf2tUS8aSkXjOmU2c6g
3.7: Additive Waves - The Nature of Code,https://www.youtube.com/watch?v=okfZRl4Xw-c,783,https://i.ytimg.com/vi/okfZRl4Xw-c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKEneN1BB4dn4-kZGuzeY4YthJVQ
3.6 Graphing Sine Wave - Nature of Code,https://www.youtube.com/watch?v=JLAc9hMtcxk,621,https://i.ytimg.com/vi/JLAc9hMtcxk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLArcejVwtITVr7vbvGBuDozdSUKrw
3.5 Simple Harmonic Motion - Nature of Code,https://www.youtube.com/watch?v=m463X1cqV6s,730,https://i.ytimg.com/vi/m463X1cqV6s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCjWdI9WFNqr8JdIQ6Rtrm5_wvAug
3.4 Polar Coordinates - The Nature of Code,https://www.youtube.com/watch?v=O5wjXoFrau4,994,https://i.ytimg.com/vi/O5wjXoFrau4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCAgvA1kdaMEm_fHElhw-0nTeG0ww
3.3: Angles and Vectors - Nature of Code,https://www.youtube.com/watch?v=oXwCVDXS2Lg,579,https://i.ytimg.com/vi/oXwCVDXS2Lg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB7BcwxaxuTknIxkY8xyCHDzZ3xcQ
3.2 Angular Motion - Nature of Code,https://www.youtube.com/watch?v=i2ROE_mAhU0,593,https://i.ytimg.com/vi/i2ROE_mAhU0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8yUdxLI73RCJ07_s8Ki-ZvfolBQ
3.1 Angles and Rotation - Nature of Code,https://www.youtube.com/watch?v=DMg-WRfNB60,669,https://i.ytimg.com/vi/DMg-WRfNB60/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGe0l-lEimErtzkHNYHvPbm8JC8Q
Discord Bots 6: Building a Command Handler,https://www.youtube.com/watch?v=B60Q74FHFBQ,1166,https://i.ytimg.com/vi/B60Q74FHFBQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAszYGw1Rb5z71AHInmX943jj6rCQ
Discord Bots 5: Posting GIFs,https://www.youtube.com/watch?v=9P1rB2MY4ZA,908,https://i.ytimg.com/vi/9P1rB2MY4ZA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAvhED96fuXkiQTcVuqKbASDjK4Ag
ml5.js: Classifying Drawings with DoodleNet,https://www.youtube.com/watch?v=ABN_DWnM5GQ,723,https://i.ytimg.com/vi/ABN_DWnM5GQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAhd4zpITzbNXqVesYC8Hr6daljSQ
Coding Challenge 158: Shape Classifier Neural Network with ml5.js,https://www.youtube.com/watch?v=3MqJzMvHE3E,2163,https://i.ytimg.com/vi/3MqJzMvHE3E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCkuF3xXAXhl470yF_0CGcetUSwog
Discord Bots 4: Hiding API Keys with .env,https://www.youtube.com/watch?v=G2Yns7NUSq4,381,https://i.ytimg.com/vi/G2Yns7NUSq4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDanbsnsCtL7buIGJ3lXHJk90LbFw
ml5.js: Training a Convolutional Neural Network for Image Classification,https://www.youtube.com/watch?v=hWurN0XhzLY,1116,https://i.ytimg.com/vi/hWurN0XhzLY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDBpjsgRQ3lct9hvS7NtfhjJnMVw
Discord Bots 3: Coding a Bot with discord.js,https://www.youtube.com/watch?v=8k-zyUyuvlM,1140,https://i.ytimg.com/vi/8k-zyUyuvlM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGdahnNLTagg41irp_wXZuotu2kQ
Discord Bots 2: Discord Developer Portal,https://www.youtube.com/watch?v=ibtXXoMxaho,465,https://i.ytimg.com/vi/ibtXXoMxaho/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4z8JiYOiHUykvrz_Fpt4pIB-o-w
Discord Bots 1: Introduction,https://www.youtube.com/watch?v=7A-bnPlxj4k,627,https://i.ytimg.com/vi/7A-bnPlxj4k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBEHIFnb-RIA5J6kdUXq16A-W2edA
Coding Challenge #157: Zoom Annotations with Machine Learning + p5.js,https://www.youtube.com/watch?v=9z9mbiOZqSs,1336,https://i.ytimg.com/vi/9z9mbiOZqSs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAlrq8AvDnBDQ9q43NafsakhOWKbg
ml5.js: Object Detection with COCO-SSD,https://www.youtube.com/watch?v=QEzRxnuaZCk,932,https://i.ytimg.com/vi/QEzRxnuaZCk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCyqmSqWBFElGp2aFLel6Ns2VLqBQ
Hosting a p5.js sketch with GitHub Pages,https://www.youtube.com/watch?v=ZneWjyn18e8,1049,https://i.ytimg.com/vi/ZneWjyn18e8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVYWFlid0IVPHxcyLujnISKmWC3w
Coding Marching Squares,https://www.youtube.com/watch?v=0ZONMNUKTfU,1588,https://i.ytimg.com/vi/0ZONMNUKTfU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB1BFS6n0RO_5UIRmY2tyhS3bbILg
Guest Conductor: Amigoscode,https://www.youtube.com/watch?v=SSSRI4TwloA,902,https://i.ytimg.com/vi/SSSRI4TwloA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCLZlEqo7_T6f8HbAX4UKb-RLFiLQ
Coding Worley Noise,https://www.youtube.com/watch?v=4066MndcyCk,940,https://i.ytimg.com/vi/4066MndcyCk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAcFgWV4sFDQm1k55HBH_JwNXNHfg
2.5 Gravitational Attraction - The Nature of Code,https://www.youtube.com/watch?v=EpgB3cNhKPM,997,https://i.ytimg.com/vi/EpgB3cNhKPM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9x6CYzGcjplAOS9ZhNDZbWnaS9Q
2.4 Drag Force - The Nature of Code,https://www.youtube.com/watch?v=DxFDgOYEoy8,664,https://i.ytimg.com/vi/DxFDgOYEoy8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAYomNUeTy-kSo0OQA5D34yW49_FA
